url,company,publishedAt,title,description
https://techcrunch.com/2025/10/22/instagram-rolls-out-custom-icons-but-only-for-teens/,Apple,2025-10-22T17:07:02Z,Instagram rolls out custom icons…but only for teens,"Instagram introduced custom app icons for its teen accounts, but not everyone is thrilled. In replies to the company’s post on X, users criticized the feature for being age-gated, arguing that adults like personalization, too."
https://www.cnbc.com/2025/10/22/ai-deepfakes-music-artists-careers-martina-mcbride.html,Apple,2025-10-22T16:17:25Z,Country music star Martina McBride's warning on 'terrifying' AI deepfake scam threat to artists and fans,Artificial intelligence-generated deepfakes are threatening the livelihoods of musicians and creating scams that harm fans.
https://techcrunch.com/2025/10/22/samsung-takes-on-apples-vision-pro-with-new-galaxy-xr-headset/,Apple,2025-10-22T15:30:54Z,Samsung takes on Apple's Vision Pro with new Galaxy XR headset | TechCrunch,Samsung takes on Apple's Vision Pro with new Galaxy XR headset | TechCrunchtechcrunch.com
https://techcrunch.com/2025/10/22/u-k-designates-apple-and-google-as-having-strategic-market-status-opening-door-for-more-regulation/,Apple,2025-10-22T15:03:37Z,"U.K. designates Apple and Google as having ‘strategic market status,’ opening door for more regulation","The U.K.’s competition regulator has designated Apple and Google with “strategic market status” in their mobile platforms, giving the regulator new powers to enforce competition in areas like app stores, browsers, and operating systems."
https://techcrunch.com/2025/10/22/sumble-emerges-from-stealth-with-38-5m-to-bring-ai-powered-context-to-sales-intelligence/,Apple,2025-10-22T15:00:23Z,Sumble emerges from stealth with $38.5M to bring AI-powered context to sales intelligence | TechCrunch,The founders of machine learning community Kaggle are trying to upend the crowded sales prospecting market with AI. And they're making headway.
https://www.cnbc.com/2025/10/22/gm-tech-google-ai.html,Apple,2025-10-22T15:00:01Z,"GM plans to launch eyes-off driving, Google AI and other new in-vehicle tech by 2028","The company announced other tech initiatives as part of its ""GM Forward"" event in Lower Manhattan."
https://www.cnbc.com/2025/10/22/your-portfolio-may-be-more-tech-heavy-than-you-think.html,Apple,2025-10-22T14:58:54Z,The S&P 500 is more concentrated with AI than ever. Here's how to manage your risk,"AI stocks now dominate the S&P 500, raising big questions about diversification and your retirement portfolio."
https://www.cnbc.com/2025/10/22/meta-layoffs-ai.html,Apple,2025-10-22T14:17:00Z,Meta lays off 600 employees within AI unit,The cuts come as Meta has been pouring billions of dollars into AI
https://www.cnbc.com/2025/10/22/ai-taking-white-collar-jobs-economists-warn-much-more-in-the-tank.html,Apple,2025-10-22T11:47:33Z,AI is already taking white-collar jobs. Economists warn there's 'much more in the tank',"Across banking, the auto sector and retail, executives are warning employees and investors that AI is taking over jobs."
https://www.cnbc.com/2025/10/22/losing-the-chinese-shopper-could-soon-have-global-consequences.html,Apple,2025-10-22T06:55:59Z,CNBC's The China Connection newsletter: Losing the Chinese shopper could soon have global consequences,Apple and other Western brands are still trying hard to reach Chinese shoppers as the Singles Day promotional period gets under way.
https://www.bloomberg.com/news/articles/2025-10-22/apple-s-iphone-air-receives-muted-reception-in-china-debut,Apple,2025-10-22T05:40:03Z,Apple’s iPhone Air gets muted reception in China debut,"Demand for Apple’s new iPhones has proved strong, owing to the redesign of the iPhone 17 Pro."
https://www.cnbc.com/2025/10/22/800-petition-signatures-apple-steve-wozniak-and-virgin-richard-branson-superintelligence-race.html,Apple,2025-10-22T05:36:40Z,"Over 800 public figures, including Apple co-founder Steve Wozniak and Virgin's Richard Branson urge AI ‘superintelligence’ ban","A group of prominent figures, including artificial intelligence heavyweights, have called for an end to efforts to create ‘superintelligence.'"
https://www.cnbc.com/2025/10/21/samsung-google-galaxy-xr-headset-ai.html,Apple,2025-10-22T02:00:01Z,Samsung and Google attempt to one-up Apple with AI-powered headset,Samsung and Google see the Galaxy XR as a stepping stone to AI glasses they plan to launch in the future.
https://www.cnbc.com/2025/10/21/jim-cramer-earnings-real-economy.html,Apple,2025-10-21T22:53:51Z,Jim Cramer says strong earnings from 'actual businesses' are driving the 'real economy',"Jim Cramer said positive earnings from non-AI related companies are driving the ""real economy"""
https://www.cnbc.com/2025/10/21/hbo-max-raising-prices-all-plans.html,Apple,2025-10-21T16:36:30Z,Warner Bros. Discovery's HBO Max is raising its prices across all plans,"The price hikes for HBO Max follows similar shifts from Disney+, Apple TV and Netflix this year."
https://techcrunch.com/2025/10/24/tech-layoffs-2025-list/,Meta,2025-10-24T20:10:19Z,A comprehensive list of 2025 tech layoffs | TechCrunch,"A complete list of all the known layoffs in tech, from Big Tech to startups, broken down by month throughout 2024 and 2025."
https://techcrunch.com/2025/10/24/instagrams-latest-feature-lets-you-go-back-see-your-watched-reels/,Meta,2025-10-24T16:38:02Z,Instagram’s latest feature lets you go back see your watched Reels,"With this new feature, users can go back and find videos they might not have had the chance to save."
https://techcrunch.com/2025/10/24/ec-finds-meta-and-tiktok-breached-transparency-rules-under-dsa/,Meta,2025-10-24T16:01:55Z,EC finds Meta and TikTok breached transparency rules under DSA | TechCrunch,The European Commission said on Friday that it has preliminarily found that both companies are not complying with rules of the Digital Services Act (DSA) that mandate them to give researchers adequate access to public data.
https://www.cnbc.com/2025/10/24/eu-says-tiktok-and-meta-broke-transparency-rules-under-tech-law.html,Meta,2025-10-24T10:07:08Z,EU says TikTok and Meta broke transparency rules under landmark tech law,The European Commission said it had preliminarily found that both tech giants had breached their obligations under the Digital Services Act.
https://techcrunch.com/2025/10/23/big-tech-is-paying-for-trumps-white-house-ballroom/,Meta,2025-10-24T02:57:47Z,Big tech is paying for Trump's White House ballroom | TechCrunch,"Trump's $250 million White House ballroom will be funded in part by big tech companies like Amazon, Apple, Google, Meta, and Microsoft."
https://www.cnbc.com/2025/10/23/trump-white-house-east-wing-ballroom-donors-apple-amazon-meta-microsoft-google.html,Meta,2025-10-23T20:34:44Z,Trump White House ballroom financed by Big Tech and these other corporate donors,Big Tech and other publicly traded companies are helping to finance the $300 million White House ballroom planned by President Donald Trump.
https://www.cnbc.com/2025/10/23/meta-replacing-humans-with-ai-for-ftc-mandated-privacy-reviews.html,Meta,2025-10-23T20:29:26Z,Meta replacing humans with AI for FTC-mandated privacy reviews,Meta said that it is laying off an undisclosed number of employees in its risk organization amid a shift to use AI to automate compliance review tasks.
https://techcrunch.com/2025/10/23/instagram-users-can-now-use-meta-ai-editing-tools-directly-in-ig-stories/,Meta,2025-10-23T19:24:14Z,Instagram users can now use Meta AI editing tools directly in IG Stories | TechCrunch,"Meta AI's photo editing tools can be found in Instagram Stories when tapping the paintbrush icon. Users can describe what they want to add, remove, or change."
https://techcrunch.com/2025/10/23/get-hands-on-the-full-techcrunch-disrupt-2025-roundtable-agenda/,Meta,2025-10-23T14:30:00Z,Get hands-on: The full lineup of interactive roundtables at TechCrunch Disrupt 2025,"TechCrunch Disrupt 2025 roundtables bring founders, investors, and operators together for interactive small-group discussions on AI, fintech, space, and more. Check the full schedule, and don’t miss your chance to save up to $444 and 60% off a second pass bef…"
https://www.cnbc.com/2025/10/23/5-things-to-know-before-the-stock-market-opens.html,Meta,2025-10-23T12:22:05Z,"Tesla's earnings miss, Meta job cuts, U.S. sanctions Russian oil and more in Morning Squawk",Here are five key things investors need to know to start the trading day.
https://www.cnbc.com/2025/10/23/alibaba-prices-ai-glasses-at-660-and-launches-chatgpt-rival.html,Meta,2025-10-23T10:45:05Z,Alibaba prices AI glasses at $660 to rival Meta and launches ChatGPT challenger,The Quark AI glasses and chatbot product highlight an increasing area of focus for Alibaba — AI that is aimed at consumers.
https://www.cnbc.com/2025/10/23/cnbc-daily-open-teslas-revenue-rose-but-so-did-its-operating-costs.html,Meta,2025-10-23T06:30:02Z,CNBC Daily Open: Tesla's revenue rose — but so did its operating costs,"Tesla's revenue rose 12% year on year, the first increase in three quarters. Despite that, net income plunged 37% from a year earlier."
https://www.cnbc.com/2025/10/23/cnbc-daily-open-teslas-increased-costs-outweighed-its-revenue-growth.html,Meta,2025-10-23T01:15:01Z,CNBC Daily Open: Tesla's increased costs outweighed its revenue growth,"Tesla's revenue rose 12% year on year, the first increase in three quarters. Despite that, net income plunged 37% from a year earlier."
https://techcrunch.com/2025/10/22/snapchat-makes-its-first-open-prompt-ai-lens-available-for-free-in-the-us/,Meta,2025-10-22T21:25:30Z,Snapchat makes its first open prompt AI Lens available for free in the US,"Snapchat is expanding access to its AI-powered “Imagine Lens,” allowing all users to generate and edit images with custom prompts for free."
https://techcrunch.com/2025/10/22/why-coheres-ex-ai-research-lead-is-betting-against-the-scaling-race/,Meta,2025-10-22T20:56:14Z,Why Cohere's ex-AI research lead is betting against the scaling race | TechCrunch,"Cohere's former VP of AI research, Sara Hooker, is launching a new startup to build AI models that can adapt to their environment."
https://techcrunch.com/2025/10/22/openais-atlas-is-more-about-chatgpt-than-the-web/,Meta,2025-10-22T18:51:43Z,OpenAI’s Atlas is more about ChatGPT than the web,OpenAI's new browser is a surface for the company to distribute ChatGPT and develop new AI features rather than improving core web experience.
https://www.cnbc.com/2025/10/22/applied-digital-signs-5-billion-ai-factory-lease-with-us-based-hyperscaler.html,Meta,2025-10-22T17:18:56Z,Applied Digital signs $5 billion AI factory lease with U.S. based hyperscaler,Applied Digital signs $5 billion AI factory lease with U.S. based hyperscaler
https://techcrunch.com/2025/10/22/tinder-will-require-new-users-in-the-us-to-verify-their-identity-with-a-selfie/,Meta,2025-10-22T16:33:25Z,Tinder will require new users in the US to verify their identity with a selfie,"The facial verification feature, known as Face Check, requires new users to verify their identity by submitting a short video selfie."
https://www.cnbc.com/2025/10/22/big-tech-ai-acquisition-layoffs-workers.html,Meta,2025-10-22T16:20:12Z,Big tech's AI acquisition frenzy isn't always the payday young startup workers dreamed about,"As big tech companies like Meta acquire AI startups, many employees are not receiving the cash-out riches they dreamed about, but a layoff instead."
https://techcrunch.com/2025/10/22/meta-cuts-600-ai-jobs-amid-ongoing-reorganization/,Meta,2025-10-22T15:38:53Z,Meta cuts 600 AI jobs amid ongoing reorganization | TechCrunch,Meta continues to restructure its AI efforts after poaching more than 50 researchers from competing labs this summer.
https://www.cnbc.com/2025/10/22/walmart-h-1b-visa-job-offers-trump-fee.html,Meta,2025-10-22T14:56:35Z,Walmart pauses H-1B visas for job candidates as Trump hikes fees,Walmart is one of the largest employers of H-1B visa holders in the U.S.
https://www.cnbc.com/2025/10/22/meta-layoffs-ai.html,Meta,2025-10-22T14:17:00Z,Meta lays off 600 employees within AI unit,The cuts come as Meta has been pouring billions of dollars into AI
https://www.cnbc.com/2025/10/22/ai-taking-white-collar-jobs-economists-warn-much-more-in-the-tank.html,Meta,2025-10-22T11:47:33Z,AI is already taking white-collar jobs. Economists warn there's 'much more in the tank',"Across banking, the auto sector and retail, executives are warning employees and investors that AI is taking over jobs."
https://www.cnbc.com/2025/10/22/800-petition-signatures-apple-steve-wozniak-and-virgin-richard-branson-superintelligence-race.html,Meta,2025-10-22T05:36:40Z,"Over 800 public figures, including Apple co-founder Steve Wozniak and Virgin's Richard Branson urge AI ‘superintelligence’ ban","A group of prominent figures, including artificial intelligence heavyweights, have called for an end to efforts to create ‘superintelligence.'"
https://www.bloomberg.com/news/articles/2025-10-21/walmart-pauses-job-offers-to-candidates-needing-h-1b-visas,Meta,2025-10-22T04:19:05Z,Walmart pauses job offers to candidates needing H-1B visas,"Walmart is the largest user of H-1B visas among major retail chains, employing an estimated 2,390 H-1B visa holders"
https://www.cnbc.com/2025/10/21/samsung-google-galaxy-xr-headset-ai.html,Meta,2025-10-22T02:00:01Z,Samsung and Google attempt to one-up Apple with AI-powered headset,Samsung and Google see the Galaxy XR as a stepping stone to AI glasses they plan to launch in the future.
https://www.cnbc.com/2025/10/21/jim-cramer-earnings-real-economy.html,Meta,2025-10-21T22:53:51Z,Jim Cramer says strong earnings from 'actual businesses' are driving the 'real economy',"Jim Cramer said positive earnings from non-AI related companies are driving the ""real economy"""
https://techcrunch.com/2025/10/21/openais-new-browser-is-a-broadside-shot-at-google/,Meta,2025-10-21T22:22:34Z,OpenAI’s new browser is a broadside shot at Google  | TechCrunch,OpenAI's new browser announcement made it clear exactly how much Google has to lose in the AI era.
https://www.cnbc.com/2025/10/21/meta-blue-owl-capital-partner-on-27-billion-ai-data-center-project-.html,Meta,2025-10-21T21:38:00Z,Meta partners with Blue Owl Capital on $27 billion AI data center project,Meta on Tuesday said it formed a $27-billion joint venture agreement with Blue Owl Capital to fund and develop the Hyperion data center in rural Louisiana.
https://techcrunch.com/2025/10/21/sesame-the-conversational-ai-startup-from-oculus-founders-raises-250m-and-launches-beta/,Meta,2025-10-21T21:34:17Z,"Sesame, the conversational AI startup from Oculus founders, raises $250M and launches beta","Former Oculus CEO Brendan Iribe’s new startup, Sesame, is building AI-powered smartglasses with natural, humanlike voice interaction. Backed by Sequoia and Spark, the company also launched an invite-only iOS beta to preview its conversational AI."
https://www.cnbc.com/2025/10/24/intel-earnings-q3-stock-trump.html,Nvidia,2025-10-24T18:13:52Z,"3 takeaways from Intel earnings: Cash flow, foundry progress and hardware surprise","CEO Lip-Bu Tan said that artificial intelligence ""is a strong foundation for sustainable long-term growth."
https://www.bloomberg.com/news/features/2025-10-24/amazon-s-aws-is-slowed-by-bloat-as-competitors-clinch-ai-deals,Nvidia,2025-10-24T12:39:58Z,Amazon’s AWS shows signs of weakness as competitors charge ahead,"Three years into an AI boom spawned by OpenAI’s revolutionary ChatGPT, AWS is widely perceived as trailing its tech peers in AI"
https://techcrunch.com/2025/10/23/with-an-intel-recovery-underway-all-eyes-turn-to-its-foundry-business/,Nvidia,2025-10-24T00:12:03Z,"With an Intel recovery underway, all eyes turn to its foundry business | TechCrunch",Intel added $20 billion to its balance sheet in Q3 but didn't offer many details on the progress of its floundering foundry business.
https://www.cnbc.com/2025/10/24/asia-pacific-markets-today-live-nikkei-225-csi-300-hang-seng-index.html,Nvidia,2025-10-23T23:57:00Z,Asia-Pacific markets set to open higher after White House says Trump will meet Xi next week,Asia-Pacific markets were set to open higher after the White House said that U.S. President Donald Trump and China's President Xi Jinping are set to hold talks.
https://www.cnbc.com/2025/10/23/intel-intc-earnings-report-q3-2025-.html,Nvidia,2025-10-23T20:20:02Z,Intel beats on sales in first earnings report since U.S. government became top shareholder,"Intel reported third-quarter results on Thursday in which sales beat analyst estimates, signaling that demand for its core x86 processors for PCs has recovered."
https://techcrunch.com/2025/10/23/tensormesh-raises-4-5m-to-squeeze-more-inference-out-of-ai-server-loads/,Nvidia,2025-10-23T15:19:03Z,Tensormesh raises $4.5M to squeeze more inference out of AI server loads | TechCrunch,Tensormesh uses an expanded form of KV Caching to make inference loads as much as ten times more efficient.
https://www.cnbc.com/2025/10/23/5-things-to-know-before-the-stock-market-opens.html,Nvidia,2025-10-23T12:22:05Z,"Tesla's earnings miss, Meta job cuts, U.S. sanctions Russian oil and more in Morning Squawk",Here are five key things investors need to know to start the trading day.
https://www.bloomberg.com/news/articles/2025-10-22/tesla-s-musk-says-samsung-is-taking-bigger-role-making-its-chips,Nvidia,2025-10-23T05:21:07Z,Musk says Samsung is taking bigger role in making Tesla chips,"Musk told investors on a conference call that Samsung will share manufacturing duties for the company’s in-development artificial intelligence chip, the AI5"
https://www.cnbc.com/2025/10/22/elon-musk-tesla-ai5-nvidia.html,Nvidia,2025-10-23T00:14:38Z,"Elon Musk says Tesla 'not about to replace Nvidia' as EV maker develops chips for cars, robots","On Tesla's earnings call, Elon Musk said that if the company has too many of its AI5 chips, it can use them in the data center."
https://www.cnbc.com/2025/10/22/ge-vernova-ceo-says-hes-talking-with-openais-sam-altman-.html,Nvidia,2025-10-22T16:48:58Z,GE Vernova CEO says he's talking with OpenAI's Sam Altman as power remains critical for AI growth,GE Vernova shares fell more than 6% after the company failed to raise its forecast in the wake of better-than-expected results.
https://www.cnbc.com/2025/10/22/your-portfolio-may-be-more-tech-heavy-than-you-think.html,Nvidia,2025-10-22T14:58:54Z,The S&P 500 is more concentrated with AI than ever. Here's how to manage your risk,"AI stocks now dominate the S&P 500, raising big questions about diversification and your retirement portfolio."
https://www.cnbc.com/2025/10/22/losing-the-chinese-shopper-could-soon-have-global-consequences.html,Nvidia,2025-10-22T06:55:59Z,CNBC's The China Connection newsletter: Losing the Chinese shopper could soon have global consequences,Apple and other Western brands are still trying hard to reach Chinese shoppers as the Singles Day promotional period gets under way.
https://www.cnbc.com/2025/10/21/jim-cramer-earnings-real-economy.html,Nvidia,2025-10-21T22:53:51Z,Jim Cramer says strong earnings from 'actual businesses' are driving the 'real economy',"Jim Cramer said positive earnings from non-AI related companies are driving the ""real economy"""
https://techcrunch.com/2025/10/21/sources-multimodal-ai-startup-fal-ai-already-raised-at-4b-valuation/,Nvidia,2025-10-21T21:31:44Z,Sources: Multimodal AI startup Fal.ai already raised at $4B+ valuation,Sources: Multimodal AI startup Fal.ai already raised at $4B+ valuationtechcrunch.com
https://www.cnbc.com/2025/10/21/are-we-in-an-ai-bubble.html,Nvidia,2025-10-21T21:17:22Z,Are we in an AI bubble? Here's what analysts and experts are saying,The euphoria is drawing comparisons to the dotcom bubble of the late 1990s and the 2008 financial crisis.
https://techcrunch.com/2025/10/21/anthropic-ceo-claps-back-after-trump-officials-accuse-firm-of-ai-fear-mongering/,Nvidia,2025-10-21T16:25:05Z,Anthropic CEO claps back after Trump officials accuse firm of AI fear-mongering   | TechCrunch,"Amodei’s response comes after last week’s dogpiling on Anthropic from AI leaders and top members of the Trump administration, including AI czar David Sacks and White House senior policy advisor for AI Sriram Krishnan -- all accusing the AI giant of stoking fe…"
https://www.cnbc.com/2025/10/21/coreweave-ceo-on-core-scientific-deal-as-shareholder-opposition-rises.html,Nvidia,2025-10-21T07:33:02Z,CoreWeave CEO says Core Scientific 'not a need to have' as shareholder opposition to deal rises,Shareholders have raised opposition to CoreWeave's acquisition of Core Scientific saying the price is too low.
https://www.cnbc.com/2025/10/19/anthropic-tries-to-keep-pace-with-openai-faces-off-with-david-sacks.html,Nvidia,2025-10-19T12:00:01Z,"As Anthropic tries to keep pace with OpenAI, it's also taking on the U.S. government","David Sacks, the White House AI and crypto czar, has been publicly critical of Anthropic, which is chasing OpenAI in the artificial intelligence market."
https://www.cnbc.com/2025/10/24/why-janas-partnership-with-travis-kelce-could-tip-the-balance-and-revive-six-flags-business.html,Netflix,2025-10-24T16:01:26Z,Why Jana's partnership with Travis Kelce could tip the balance and revive Six Flags' business,Jana partnered with Travis Kelce and others in an investment in Six Flags Entertainment. The group hopes to improve the regional amusement park operator's business.
https://www.bloomberg.com/news/features/2025-10-24/amazon-s-aws-is-slowed-by-bloat-as-competitors-clinch-ai-deals,Netflix,2025-10-24T12:39:58Z,Amazon’s AWS shows signs of weakness as competitors charge ahead,"Three years into an AI boom spawned by OpenAI’s revolutionary ChatGPT, AWS is widely perceived as trailing its tech peers in AI"
https://www.cnbc.com/2025/10/23/cnbc-daily-open-teslas-revenue-rose-but-so-did-its-operating-costs.html,Netflix,2025-10-23T06:30:02Z,CNBC Daily Open: Tesla's revenue rose — but so did its operating costs,"Tesla's revenue rose 12% year on year, the first increase in three quarters. Despite that, net income plunged 37% from a year earlier."
https://www.cnbc.com/2025/10/23/inside-a-24-hour-vibe-coding-hackathonhere-are-my-biggest-takeaways.html,Netflix,2025-10-23T02:42:40Z,I joined a 24-hour ‘vibe coding’ hackathon and helped build an app – here are my biggest takeaways,"With the rise of AI coding tools, software development is easier but also more competitive. ""We've lowered the barrier, but raised the bar,"" said Sherry Jiang."
https://www.cnbc.com/2025/10/23/cnbc-daily-open-teslas-increased-costs-outweighed-its-revenue-growth.html,Netflix,2025-10-23T01:15:01Z,CNBC Daily Open: Tesla's increased costs outweighed its revenue growth,"Tesla's revenue rose 12% year on year, the first increase in three quarters. Despite that, net income plunged 37% from a year earlier."
https://www.cnbc.com/2025/10/23/asia-pacific-markets-bank-of-korea-rate-decision-kospi-nikkei-hsi.html,Netflix,2025-10-22T23:50:51Z,Asia-Pacific markets set to open lower as Wall Street declines on concerns over U.S.-China trade relations,Trade fears resurfaced after Reuters reported that the Trump administration is considering curbs on exports to China that are made with U.S. software.
https://techcrunch.com/2025/10/22/last-minute-techcrunch-disrupt-2025-deal-save-60-on-your-plus-ones-pass-before-doors-open-on-oct-27/,Netflix,2025-10-22T14:30:00Z,Last-minute TechCrunch Disrupt 2025 deal: Save 60% on your plus-one’s pass before doors open on Oct 27,"5 days left until TechCrunch Disrupt 2025 kicks off in San Francisco. Buy your pass to save up to $444, plus get 60% off a second ticket. Save now."
https://techcrunch.com/2025/10/22/the-last-minute-pass-savings-are-on-only-5-days-until-techcrunch-disrupt-2025-ignites-the-startup-world/,Netflix,2025-10-22T14:00:00Z,The last-minute pass savings are on! Only 5 days until TechCrunch Disrupt 2025 ignites the startup world,"5 days until the startup conference in San Francisco kicks off. Save up to $444 on your TechCrunch Disrupt 2025 pass, plus 60% on your guest's. This is where 10,000 tech leaders and VCs converge on October 27-29."
https://www.cnbc.com/2025/10/22/wbd-rejected-three-paramount-offers-sources.html,Netflix,2025-10-22T13:19:43Z,"WBD rejected three Paramount takeover offers, the last for just under $24 per share, sources say","WBD said this week it had received ""unsolicited interest"" from multiple parties."
https://www.cnbc.com/2025/10/22/5-things-to-know-before-the-stock-market-opens.html,Netflix,2025-10-22T11:50:31Z,"Netflix earnings, Anthropic's 'woke' problem, Travis Kelce's Six Flags stake and more in Morning Squawk",Here are five key things investors need to know to start the trading day.
https://www.cnbc.com/2025/10/22/cnbc-daily-open-netflix-holds-its-own-even-as-other-media-companies-rethink-their-strategy.html,Netflix,2025-10-22T06:32:40Z,CNBC Daily Open: Netflix holds its own even as other media companies rethink their strategy,"Even as the streaming giant's earnings stumbled during that period, Netflix is still showing other media companies how it's done."
https://www.cnbc.com/2025/10/22/netflix-all-in-on-leveraging-ai-in-its-streaming-platform.html,Netflix,2025-10-22T03:52:44Z,Netflix ‘all in’ on leveraging AI as the tech creeps into entertainment industry,"Netflix is “all in” on leveraging generative artificial intelligence on its streaming platform, the company said."
https://www.cnbc.com/2025/10/22/cnbc-daily-open-netflix-shows-how-its-done-despite-earnings-miss.html,Netflix,2025-10-22T01:26:42Z,CNBC Daily Open: Netflix shows how it's done despite earnings miss,"Even as the streaming giant's earnings stumbled during that period, Netflix is still showing other media companies how it's done."
https://techcrunch.com/2025/10/21/netflix-goes-all-in-on-generative-ai-as-entertainment-industry-remains-divided/,Netflix,2025-10-21T23:10:30Z,Netflix goes ‘all in’ on generative AI as entertainment industry remains divided | TechCrunch,"Netflix is using AI for special effects and pre-production, but CEO Ted Sarandos that Netflix ""not worried about AI replacing creativity."""
https://www.cnbc.com/2025/10/21/mattel-mat-earnings-q3-2025.html,Netflix,2025-10-21T21:01:31Z,Mattel misses Wall Street estimates as North American sales sink,"During Mattel's third quarter, global sales of Barbie and Fisher-Price declined by double digits."
https://www.cnbc.com/2025/10/21/netflix-kpop-demon-hunters-toys-hasbro-mattel.html,Netflix,2025-10-21T17:00:01Z,Netflix strikes 'KPop Demon Hunters' toy deals with both Mattel and Hasbro,The animated film debuted in June and has become Netflix's most popular film of all time.
https://www.cnbc.com/2025/10/21/hbo-max-raising-prices-all-plans.html,Netflix,2025-10-21T16:36:30Z,Warner Bros. Discovery's HBO Max is raising its prices across all plans,"The price hikes for HBO Max follows similar shifts from Disney+, Apple TV and Netflix this year."
https://www.cnbc.com/2025/10/21/netflix-nflx-earnings-q3-2025.html,Netflix,2025-10-21T16:00:23Z,Netflix reports earnings after the bell. Here's what to expect,Netflix is due to report third-quarter earnings after the closing bell Tuesday.
